id,title,url,summary,pub_date,source,PESTEL_category,cleaned_summary,Sentiment
860,"IHSG Dibuka Merana, Bakal Balik Ke 7.100-an Lagi?",https://www.cnbcindonesia.com/market/20240725091124-17-557466/ihsg-dibuka-merana-bakal-balik-ke-7100-an-lagi,Indeks Harga Saham Gabungan (IHSG) kembali dibuka melemah pada awal perdagangan sesi I Kamis (25/7/2024).,2024-07-25 02:16:06,CNBC News,Political,indeks harga saham gabungan ihsg dibuka melemah perdagangan sesi i kami,Neutral
861,BUMN Bandara Angkasa Pura Dilebur dan Mau Ganti Nama,https://www.cnbcindonesia.com/market/20240725083307-17-557453/bumn-bandara-angkasa-pura-dilebur-dan-mau-ganti-nama,"Pengelolaan bandara pelat merah, PT Angkasa Pura I, PT Angkasa Pura II dan PT Angkasa Pura Indonesia digabungkan.",2024-07-25 02:15:07,CNBC News,Economic,pengelolaan bandara pelat merah pt angkasa pura i pt angkasa pura ii pt angkasa pura indonesia digabungkan,Neutral
862,Modus Fraud BPJS: RS Kumpulkan Data Pasien Lewat Bakti Sosial,https://www.cnbcindonesia.com/news/20240725080519-4-557445/modus-fraud-bpjs-rs-kumpulkan-data-pasien-lewat-bakti-sosial,KPK membeberkan modus yang digunakan pihak rumah sakit dalam kasus fraud klaim tagihan fiktif ke Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan,2024-07-25 02:10:19,CNBC News,Technological,kpk membeberkan modus rumah sakit fraud klaim tagihan fiktif badan penyelenggara jaminan sosial bpjs kesehatan,Neutral
863,"Ekonomi AS Bikin Gundah, Dolar Tak Bergeming di Level Rp16.210",https://www.cnbcindonesia.com/market/20240725090309-17-557463/ekonomi-as-bikin-gundah-dolar-tak-bergeming-di-level-rp16210,Rupiah stagnan terhadap dolar Amerika Serikat (AS) di tengah sikap menunggu perihal data pertumbuhan ekonomi AS.,2024-07-25 02:08:45,CNBC News,Social,rupiah stagnan dolar amerika serikat a sikap menunggu perihal data pertumbuhan ekonomi a,Neutral
864,Selamat! Ini Daftar Kado Buat PNS dan PPPK di 2025,https://www.cnbcindonesia.com/news/20240725074327-4-557442/selamat-ini-daftar-kado-buat-pns-pppk-di-2025,Pemerintah telah menetapkan kebijakan khusus bagi para aparatur sipil negara atau ASN pada 2025.,2024-07-25 02:05:27,CNBC News,Environmental,pemerintah menetapkan kebijakan khusus aparatur sipil negara asn,Neutral
865,"Ramai Bank China Dilaporkan Bangkrut, 40 'Hilang' Berjamaah",https://www.cnbcindonesia.com/news/20240725083810-4-557456/ramai-bank-china-dilaporkan-bangkrut-40-hilang-berjamaah,Sektor perbankan China tengah geger. Dilaporkan bagaimana bank-bank hilang berjamaah.,2024-07-25 02:00:42,CNBC News,Economic,sektor perbankan china geger dilaporkan bankbank hilang berjamaah,Neutral
866,"Berlaku 25 Juli 2024, Ini Daftar Terbaru Harga BBM di Seluruh SPBU RI",https://www.cnbcindonesia.com/news/20240725071404-4-557432/berlaku-25-juli-2024-ini-daftar-terbaru-harga-bbm-di-seluruh-spbu-ri,Harga BBM di seluruh SPBU yang ada di RI,2024-07-25 01:55:00,CNBC News,Political,harga bbm spbu ri,Neutral
867,Video: Demo Tolak Netanyahu Di Capitol Polisi Tembakkan Gas Air Mata,https://www.cnbcindonesia.com/news/20240725083113-8-557450/video-demo-tolak-netanyahu-di-capitol-polisi-tembakkan-gas-air-mata,Ribuan pengunjuk rasa berdemo di luar gedung Capitol. Mereka memprotes kunjungan Netanyahu,2024-07-25 01:54:40,CNBC News,Social,ribuan pengunjuk berdemo gedung capitol memprotes kunjungan netanyahu,Neutral
868,"Awal Mula KPK Temukan Fraud Klaim BPJS, Ada Peran FBI",https://www.cnbcindonesia.com/news/20240725073234-4-557438/awal-mula-kpk-temukan-fraud-klaim-bpjs-ada-peran-fbi,KPK beserta tim dari sejumlah kementerian lembaga menemukan dugaan fraud tagihan ke BPJS Kesehatan senilai Rp 34 miliar.,2024-07-25 01:50:34,CNBC News,Technological,kpk beserta tim kementerian lembaga menemukan dugaan fraud tagihan bpjs kesehatan senilai rp miliar,Neutral
869,"Tutorial Beli Tas Hermes, Punya Duit Belum Tentu Bisa Dapat",https://www.cnbcindonesia.com/lifestyle/20240722115653-33-556568/tutorial-beli-tas-hermes-punya-duit-belum-tentu-bisa-dapat,"Konsumen tidak bisa langsung datang ke butik untuk membeli tas. Lalu, bagaimana caranya untuk mendapatkan tas Hermes?",2024-07-25 01:45:12,CNBC News,Economic,konsumen langsung butik membeli ta ta hermes,Neutral
870,"Bursa Asia Mengekor Wall Street, Dibuka Kebakaran",https://www.cnbcindonesia.com/market/20240725082822-17-557448/bursa-asia-mengekor-wall-street-dibuka-kebakaran,"Bursa Asia-Pasifik dibuka di zona merah pada perdagangan Kamis (25/7/2024),",2024-07-25 01:40:24,CNBC News,Political,bursa asiapasifik dibuka zona merah perdagangan kami,Neutral
871,"Cegah Korupsi Program Makan Bergizi, Prabowo Bentuk Lembaga Khusus?",https://www.cnbcindonesia.com/news/20240724180217-8-557353/cegah-korupsi-program-makan-bergizi-prabowo-bentuk-lembaga-khusus,"Cegah Korupsi Program Makan Bergizi, Prabowo Bakal Bentuk Lembaga Khusus?",2024-07-25 01:40:11,CNBC News,Economic,cegah korupsi program makan bergizi prabowo bentuk lembaga khusus,Neutral
872,4 Cara Lihat Password Gmail Sendiri di Laptop dan HP,https://www.cnbcindonesia.com/tech/20240725074602-37-557443/4-cara-lihat-password-gmail-sendiri-di-laptop-dan-hp,Kadang kita suka lupa dengan password email sendiri.,2024-07-25 01:30:00,CNBC News,Legal,kadang suka lupa password email,Neutral
873,"Ketidakpastian Meningkat, Rupiah Masih Rawan Melemah",https://www.cnbcindonesia.com/market/20240725075633-17-557444/ketidakpastian-meningkat-rupiah-masih-rawan-melemah,"Rupiah mengakhiri perdagangan kemarin, Rabu (24/7/2024) di posisi Rp 16.210/US$ di pasar spot, turun tipis 0,03%.",2024-07-25 01:27:57,CNBC News,Social,rupiah perdagangan kemarin rabu posisi rp u pasar spot turun tipi,Neutral
874,"Aturan Terbaru! Ini Tarif Listrik Semua Golongan RI, Berlaku Juli 2024",https://www.cnbcindonesia.com/news/20240725070534-4-557430/aturan-terbaru-ini-tarif-listrik-semua-golongan-ri-berlaku-juli-2024,Daftar terbaru tarif listrik yang berlaku Juli 2024,2024-07-25 01:25:00,CNBC News,Economic,daftar terbaru tarif listrik berlaku juli,Neutral
875,Kemenkes Siapkan Sanksi Ini untuk Dokter yang Tipu BPJS Kesehatan,https://www.cnbcindonesia.com/news/20240725071557-4-557433/kemenkes-siapkan-sanksi-ini-untuk-dokter-yang-tipu-bpjs-kesehatan,Kementerian Kesehatan akan memberikan sanksi kepada rumah sakit dan dokter yang terbukti terlibat dalam fraud klaim ke BPJS Kesehatan.,2024-07-25 01:20:57,CNBC News,Technological,kementerian kesehatan sanksi rumah sakit dokter terbukti terlibat fraud klaim bpjs kesehatan,Neutral
876,Asing Sudah Beri Warning! 115 Juta Kelas Menengah RI Rawan Miskin,https://www.cnbcindonesia.com/news/20240725070622-4-557431/asing-sudah-beri-warning-115-juta-kelas-menengah-ri-rawan-miskin,"Kelas menengah di Indonesia kini turun kelas, membuat jumlahnya kian menyusut.",2024-07-25 01:20:22,CNBC News,Economic,kelas menengah indonesia turun kelas kian menyusut,Neutral
877,"Ini Dia Bapak Value Investing Saham, Guru Warren Buffett",https://www.cnbcindonesia.com/market/20240725072614-17-557436/ini-dia-bapak-value-investing-saham-guru-warren-buffett,"Benjamin Graham, mentor dari Warren Buffett sering disebut sebagai ""bapak value investing"".",2024-07-25 01:15:39,CNBC News,Social,benjamin graham mentor warren buffett value investing,Neutral
878,Terungkap! Aktor di Balik Fraud BPJS: Dokter-Dirut Rumah Sakit,https://www.cnbcindonesia.com/news/20240725070249-4-557428/terungkap-aktor-di-balik-fraud-bpjs-dokter-dirut-rumah-sakit,Dugaan fraud klaim yang dilakukan sejumlah rumah sakit kepada Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan penting untuk dibawa ke ranah pidana.,2024-07-25 01:10:49,CNBC News,Technological,dugaan fraud klaim rumah sakit badan penyelenggara jaminan sosial bpjs kesehatan dibawa ranah pidana,Neutral
879,"Kelas Menengah RI Menyerah, Banyak Mulai Jatuh Miskin!",https://www.cnbcindonesia.com/research/20240725070333-128-557434/kelas-menengah-ri-menyerah-banyak-mulai-jatuh-miskin,Jumlah kelas menengah Indonesia semakin mengecil karena tekanan kenaikan harga bahan pangan dan menurunnya pendapatan.,2024-07-25 01:05:00,CNBC News,Economic,kelas menengah indonesia mengecil tekanan kenaikan harga bahan pangan menurunnya pendapatan,Neutral
880,"Banjir Sampai Leher, Negara Ini Bak Tenggelam Gegara Topan Gaemi",https://www.cnbcindonesia.com/news/20240724200943-7-557397/banjir-sampai-leher-negara-ini-bak-tenggelam-gegara-topan-gaemi,"Banjir telah mencapai lantai dua rumah karena hujan lebat yang disebabkan oleh Topan Gaemi terus mengguyur Manila,Filipina.",2024-07-25 01:00:00,CNBC News,Technological,banjir mencapai lantai rumah hujan lebat disebabkan topan gaemi mengguyur manilafilipina,Neutral
881,"Saat IHSG Merah, Asing Terciduk Borong Deretan Saham Konglomerat Ini",https://www.cnbcindonesia.com/market/20240725070933-17-557435/saat-ihsg-merah-asing-terciduk-borong-deretan-saham-konglomerat-ini,Indeks Harga Saham Gabungan (IHSG) melemah selama dua hari beruntun,2024-07-25 00:55:07,CNBC News,Political,indeks harga saham gabungan ihsg melemah beruntun,Neutral
882,"Update Ranking Paspor Indonesia 2024, Kalah dari Timor Leste",https://www.cnbcindonesia.com/lifestyle/20240724142847-33-557260/update-ranking-paspor-indonesia-2024-kalah-dari-timor-leste,Paspor Indonesia ada di peringkat ke-65 sebagai paspor terkuat di dunia dengan total destinasi yang bisa dikunjungi WNI tanpa visa sebanyak 76 tujuan.,2024-07-25 00:50:44,CNBC News,Economic,paspor indonesia peringkat paspor terkuat dunia total destinasi dikunjungi wni visa tujuan,Neutral
883,3 Cara Blur Chat WhatsApp Web Supaya Tak Bisa Dibaca Orang Lain,https://www.cnbcindonesia.com/tech/20240725073357-37-557439/3-cara-blur-chat-whatsapp-web-supaya-tak-bisa-dibaca-orang-lain,Kadang kita suka khawatir kalau chat WhatsApp kita dibaca oleh orang lain.,2024-07-25 00:50:00,CNBC News,Legal,kadang suka khawatir chat whatsapp dibaca orang,Neutral
884,"Netanyahu Tiba-Tiba Terbang ke AS dan Pidato Depan Kongres, Ini Isinya",https://www.cnbcindonesia.com/news/20240725073506-4-557440/netanyahu-tiba-tiba-terbang-ke-as-pidato-depan-kongres-ini-isinya,Perdana Menteri (PM) Israel Benjamin Netanyahu kini berada di Amerika Serikat (AS).,2024-07-25 00:41:03,CNBC News,Social,perdana menteri pm israel benjamin netanyahu amerika serikat a,Neutral
885,"Satu Bank di Sidoarjo Bangkrut, Lagi-Lagi Karena Pemilik Lepas Tangan",https://www.cnbcindonesia.com/market/20240725070256-17-557429/satu-bank-di-sidoarjo-bangkrut-lagi-lagi-karena-pemilik-lepas-tangan,"Dalam dua hari berturut-turut, Otoritas Jasa Keuangan (OJK) mencabut izin usaha (CIU) dua Bank Perekonomian Rakyat (BPR).",2024-07-25 00:35:00,CNBC News,Economic,berturutturut otoritas jasa keuangan ojk mencabut izin usaha ciu bank perekonomian rakyat bpr,Neutral
886,"BTC Tak Sanggup Tembus US$ 66.000, Pasar Kripto Lanjut Turun",https://www.cnbcindonesia.com/market/20240725070308-17-557427/btc-tak-sanggup-tembus-us--66000-pasar-kripto-lanjut-turun,"Pasar kripto bergerak turun pada hari ini, Kamis (25/7/2024).",2024-07-25 00:30:50,CNBC News,Political,pasar kripto bergerak turun kami,Neutral
887,Begini Cara Menyembunyikan Nomor HP di Aplikasi Getcontact,https://www.cnbcindonesia.com/tech/20240725065515-37-557425/begini-cara-menyembunyikan-nomor-hp-di-aplikasi-getcontact,Aplikasi Getcontact kerap jadi tempat mencari identitas sebuah nomor.,2024-07-25 00:25:00,CNBC News,Environmental,aplikasi getcontact kerap mencari identitas nomor,Neutral
888,"""Dibuang"" Eropa, Harga Batu Bara Malah Bangkit",https://www.cnbcindonesia.com/research/20240725062047-128-557421/dibuang-eropa-harga-batu-bara-malah-bangkit,"Harga batu bara acuan dunia berhasil ditutup menguat pada perdagangan Rabu (24/7/2024),",2024-07-25 00:20:00,CNBC News,Political,harga batu bara acuan dunia berhasil ditutup menguat perdagangan rabu,Neutral
889,"IHSG Merah Lagi, Asing Kompak Lepas Saham Ini",https://www.cnbcindonesia.com/market/20240725065808-17-557426/ihsg-merah-lagi-asing-kompak-lepas-saham-ini,"Selama dua hari beruntun, Indeks Harga Saham Gabungan (IHSG) ditutup di zona merah.",2024-07-25 00:15:08,CNBC News,Political,beruntun indeks harga saham gabungan ihsg ditutup zona merah,Neutral
890,Ahli Fluida Ungkap Cara Musa Membelah Laut Merah,https://www.cnbcindonesia.com/tech/20240725064346-37-557424/ahli-fluida-ungkap-cara-musa-membelah-laut-merah,Kondisi alam dapat menyapu air kembali ke pantai barat Laut Merah.,2024-07-25 00:10:00,CNBC News,Legal,kondisi alam menyapu air pantai barat laut merah,Neutral
891,"China 'Tembak' AS, Ukraina Menghadap Xi Jinping Laporkan Rusia",https://www.cnbcindonesia.com/news/20240725063933-4-557423/china-tembak-as-ukraina-menghadap-xi-jinping-laporkan-rusia,Utusan pemerintah Ukraina kini berada di China.,2024-07-25 00:05:00,CNBC News,Environmental,utusan pemerintah ukraina china,Neutral
892,"Mundur Lagi, Kapan CPNS dan PPPK 2024 Sebenarnya Dibuka?",https://www.cnbcindonesia.com/news/20240724231021-4-557415/mundur-lagi-kapan-cpns-pppk-2024-sebenarnya-dibuka,Pembukaan seleksi Calon Aparatur Sipil Negara (CPNS) 2024 masih belum ada kejelasan.,2024-07-25 00:00:21,CNBC News,Social,pembukaan seleksi calon aparatur sipil negara cpns kejelasan,Neutral
893,"Ditopang Kredit Rp 1.336,8 T, BRI (BBRI) Cetak Laba Rp 29,9 T",https://www.cnbcindonesia.com/market/20240725062904-17-557422/ditopang-kredit-rp-13368-t-bri--bbri--cetak-laba-rp-299-t,"PT Bank Rakyat Indonesia (Persero) Tbk. (BBRI) membukukan laba bersih Rp29,9 triliun pada semester I-2024.",2024-07-24 23:55:25,CNBC News,Economic,pt bank rakyat indonesia persero tbk bbri membukukan laba bersih rp triliun semester i,Neutral
894,Agenda Hari Ini Kamis 25 Juli: Simak Keterangan Pemerintah soal Judol,https://www.cnbcindonesia.com/research/20240725061128-128-557419/agenda-hari-ini-kamis-25-juli-simak-keterangan-pemerintah-soal-judol,emerintah juga akan menggelar keterangan penting mengenai judi online (judol) yang kini meresahkan masyarakat.,2024-07-24 23:50:00,CNBC News,Environmental,emerintah menggelar keterangan judi online judol meresahkan masyarakat,Neutral
895,"Tanda Baru 'Kiamat' Sudah Dekat Muncul Senin, Warga Bumi Hati-Hati",https://www.cnbcindonesia.com/news/20240725061139-4-557420/tanda-baru-kiamat-sudah-dekat-muncul-senin-warga-bumi-hati-hati,"Pemanasan global kini makin menjadi masalah di bumi. Tanda baru-nya muncul Senin lalu, 21 Juli.",2024-07-24 23:40:00,CNBC News,Environmental,pemanasan global bumi tanda barunya muncul senin juli,Neutral
896,"Cek Iuran Terkini Kelas 1,2,3 BPJS Kesehatan Kamis 25 Juli 2024",https://www.cnbcindonesia.com/news/20240724225224-4-557414/cek-iuran-terkini-kelas-123-bpjs-kesehatan-kamis-25-juli-2024,"Pemerintah akan menerapkan sistem baru dalam layanan Badan Penyelenggara Jaminan (BPJS) Kesehatan, yaitu Kelas Rawat Inap Standar (KRIS)",2024-07-24 23:35:24,CNBC News,Technological,pemerintah menerapkan sistem layanan badan penyelenggara jaminan bpjs kesehatan kelas rawat inap standar kris,Neutral
897,"Fenomena Aneh! Amerika Lesu, Harga Emas Ikutan Layu",https://www.cnbcindonesia.com/research/20240725060659-128-557418/fenomena-aneh-amerika-lesu-harga-emas-ikutan-layu,"Harga emas ditutup melemah pada perdagangan Rabu (24/7/2024) kemarin, meski dolar Amerika Serikat (AS) juga terpantau melandai,",2024-07-24 23:29:39,CNBC News,Social,harga emas ditutup melemah perdagangan rabu kemarin dolar amerika serikat a terpantau melandai,Neutral
898,"Kisah Pilu Yassir Al Habsyi, Masih Muda Tapi Harus Cuci Darah 900 Kali",https://www.cnbcindonesia.com/mymoney/20240725050813-72-557416/kisah-pilu-yassir-al-habsyi-masih-muda-tapi-harus-cuci-darah-900-kali,"Di usia muda, Yassir harus menjalani cuci darah rutin karena gagal ginjal.",2024-07-24 23:25:00,CNBC News,Economic,usia muda yassir menjalani cuci darah rutin gagal ginjal,Neutral
899,"BI Beri Jamu Manis, Perbankan Bakal Kebanjiran Dana Rp225 T",https://www.cnbcindonesia.com/market/20240724224351-17-557413/bi-beri-jamu-manis-perbankan-bakal-kebanjiran-dana-rp225-t,"Bank Indonesia (BI) mengklaim likuiditas perbankan di dalam negeri telah menerima tambahan likuiditas Rp255,8 triliun hingga periode Juni 2024.",2024-07-24 23:15:51,CNBC News,Economic,bank indonesia bi mengklaim likuiditas perbankan negeri menerima tambahan likuiditas rp triliun periode juni,Neutral
900,"Geger Biden Dikabarkan Meninggal, Gedung Putih Buka Suara",https://www.cnbcindonesia.com/news/20240725053621-4-557417/geger-biden-dikabarkan-meninggal-gedung-putih-buka-suara,Gedung Putih akhirnya buka suara soal simpang siur kondisi Presiden Amerika Serikat (AS) Joe Biden,2024-07-24 23:05:00,CNBC News,Social,gedung putih buka suara simpang siur kondisi presiden amerika serikat a joe biden,Neutral
901,"Kecewa dengan  Amerika, Investor Kini Pelototi Kinerja Perusahaan RI",https://www.cnbcindonesia.com/research/20240724211249-128-557412/kecewa-dengan-amerika-investor-kini-pelototi-kinerja-perusahaan-ri,"Musim rilis kinerja keuangan kuartal kedua 2024 di AS dan semester pertama 2024 di Indonesia berlanjut, sehingga potensi gejolak di pasar keuangan",2024-07-24 23:00:00,CNBC News,Social,musim rilis kinerja keuangan kuartal a semester indonesia berlanjut potensi gejolak pasar keuangan,Neutral
902,Perang Nuklir Pecah di Asia? AS dan Jepang Beri Tanda Siaga,https://www.cnbcindonesia.com/news/20240724163744-4-557309/perang-nuklir-pecah-di-asia-as-jepang-beri-tanda-siaga,Menteri luar negeri (menlu) dan menteri pertahanan (menhan) dari Jepang dan AS akan menggelar pembicaraan terkait keamanan tingkat tinggi,2024-07-24 22:30:00,CNBC News,Social,menteri negeri menlu menteri pertahanan menhan jepang a menggelar pembicaraan terkait keamanan tingkat,Neutral
903,"Tiba-Tiba Taiwan Sepi Bak Kota Mati, Ada Apa?",https://www.cnbcindonesia.com/news/20240724182153-7-557369/tiba-tiba-taiwan-sepi-bak-kota-mati-ada-apa,"Jalan-jalan dikosongkan dan orang-orang diperintahkan untuk tinggal di dalam rumah di ibu kota Taiwan, Taipei. Ada apa?",2024-07-24 22:00:00,CNBC News,Technological,jalanjalan dikosongkan orangorang diperintahkan tinggal rumah kota taiwan taipei,Neutral
904,"Potret Puing-Puing Pesawat Jatuh di Nepal, Hanya Ekor Tersisa",https://www.cnbcindonesia.com/news/20240724171520-7-557329/potret-puing-puing-pesawat-jatuh-di-nepal-hanya-ekor-tersisa,"Sedikitnya 18 orang tewas setelah sebuah pesawat kecil jatuh dan terbakar saat lepas landas dari Kathmandu, Nepal. Puing pesawat berserakan.",2024-07-24 21:30:00,CNBC News,Legal,orang tewas pesawat jatuh terbakar lepas landas kathmandu nepal puing pesawat berserakan,Neutral
905,Tampang Sangar Pesawat Tempur Pesanan Prabowo Mampir ke RI,https://www.cnbcindonesia.com/news/20240724190621-7-557379/tampang-sangar-pesawat-tempur-pesanan-prabowo-mampir-ke-ri,Indonesia kedatangan sebanyak enam unit pesawat milik Angkatan Udara Prancis. Ini penampakannya.,2024-07-24 15:00:00,CNBC News,Environmental,indonesia kedatangan enam unit pesawat milik angkatan udara prancis penampakannya,Neutral
